id,key,superfit_dis,superfit_sin,superfit_cur,superfit_int,superfit_eng,superfit_res
1043932,SF_DS,68.00,56.00,48.00,54.00,48.00,46.00
1094047,SF_DS,54.00,50.00,26.00,40.00,44.00,48.00
1094026,SF_DS,46.00,52.00,28.00,38.00,38.00,42.00
776055,SF_DS,60.00,54.00,42.00,50.00,44.00,52.00
1094052,SF_DI,68.00,56.00,46.00,58.00,54.00,52.00
1094013,SF_DC,62.00,48.00,60.00,52.00,42.00,54.00
1093996,SF_DI,56.00,44.00,38.00,58.00,52.00,44.00
1094021,SF_DR,62.00,50.00,58.00,52.00,52.00,60.00
524349,SF_SE,56.00,62.00,52.00,56.00,68.00,50.00
1094008,SF_CI,44.00,48.00,50.00,60.00,42.00,44.00
1094034,SF_DI,70.00,54.00,56.00,60.00,58.00,50.00
1093930,SF_DE,66.00,46.00,38.00,58.00,62.00,52.00
1081688,SF_DS,66.00,62.00,50.00,48.00,60.00,54.00
1016469,SF_SE,58.00,60.00,42.00,56.00,66.00,58.00
1094060,SF_DE,64.00,42.00,46.00,56.00,58.00,52.00
1094042,SF_DS,54.00,56.00,30.00,46.00,52.00,50.00
1093739,SF_DR,60.00,56.00,48.00,42.00,52.00,58.00
1094083,SF_DR,66.00,58.00,58.00,52.00,62.00,72.00
1042035,SF_IE,56.00,50.00,60.00,70.00,62.00,58.00
1094027,SF_IR,62.00,58.00,60.00,68.00,56.00,70.00
1094064,SF_CI,58.00,54.00,60.00,66.00,54.00,50.00
1094056,SF_DR,52.00,46.00,34.00,42.00,36.00,48.00
1094058,SF_DS,60.00,64.00,40.00,58.00,48.00,40.00
1094081,SF_DI,66.00,46.00,44.00,58.00,54.00,50.00
1094065,SF_DC,56.00,48.00,58.00,46.00,56.00,48.00
1094073,SF_IR,56.00,58.00,42.00,58.00,56.00,58.00
1094062,SF_DR,56.00,42.00,28.00,40.00,46.00,58.00
504576,SF_IE,56.00,52.00,54.00,64.00,72.00,58.00
1094035,SF_DR,60.00,44.00,44.00,56.00,54.00,68.00
499645,SF_DE,60.00,48.00,40.00,46.00,56.00,52.00
1094067,SF_DR,62.00,48.00,54.00,46.00,50.00,60.00
1094051,SF_DI,70.00,46.00,50.00,60.00,46.00,44.00
1094085,SF_SR,58.00,68.00,42.00,54.00,48.00,60.00
1092296,SF_DC,76.00,58.00,58.00,56.00,44.00,58.00
1094044,SF_SI,38.00,58.00,40.00,52.00,44.00,50.00
1094106,SF_CI,58.00,38.00,60.00,60.00,50.00,46.00
1094089,SF_DR,70.00,48.00,58.00,56.00,58.00,62.00
1094078,SF_DR,66.00,58.00,40.00,42.00,48.00,60.00
1094075,SF_DS,56.00,60.00,38.00,52.00,48.00,46.00
1094082,SF_SI,50.00,58.00,34.00,62.00,56.00,52.00
1094072,SF_ER,56.00,44.00,36.00,50.00,60.00,58.00
1094084,SF_DI,48.00,44.00,42.00,54.00,38.00,44.00
1026520,SF_CR,46.00,48.00,50.00,40.00,34.00,56.00
1087727,SF_DE,54.00,50.00,38.00,48.00,60.00,50.00
1094087,SF_CE,52.00,52.00,58.00,54.00,60.00,58.00
1094100,SF_IR,56.00,52.00,46.00,60.00,56.00,62.00
1094115,SF_DR,60.00,46.00,40.00,34.00,50.00,52.00
1094077,SF_IE,42.00,48.00,44.00,66.00,72.00,38.00
1094093,SF_DI,52.00,38.00,40.00,54.00,44.00,36.00
1094112,SF_CE,60.00,56.00,62.00,60.00,66.00,60.00
1094092,SF_DE,48.00,46.00,30.00,36.00,54.00,40.00
1094094,SF_CI,34.00,32.00,42.00,46.00,34.00,34.00
1094076,SF_DE,56.00,42.00,36.00,44.00,46.00,44.00
1094090,SF_DI,48.00,46.00,32.00,52.00,42.00,44.00
1094096,SF_DE,58.00,46.00,36.00,28.00,50.00,34.00
1094118,SF_DE,68.00,58.00,46.00,56.00,60.00,58.00
1094117,SF_DE,68.00,64.00,54.00,64.00,66.00,64.00
1093829,SF_DR,64.00,46.00,42.00,36.00,40.00,48.00
1094114,SF_DR,60.00,54.00,42.00,58.00,44.00,64.00
1094108,SF_DR,50.00,42.00,42.00,32.00,36.00,56.00
1094116,SF_DI,60.00,50.00,38.00,52.00,36.00,48.00
1094091,SF_DE,64.00,52.00,40.00,54.00,66.00,38.00
762006,SF_DR,46.00,34.00,36.00,38.00,26.00,44.00
1094144,SF_DI,68.00,52.00,56.00,64.00,44.00,62.00
1094138,SF_ER,58.00,60.00,62.00,62.00,72.00,64.00
1094125,SF_DR,60.00,42.00,38.00,36.00,42.00,52.00
1094136,SF_DR,56.00,36.00,30.00,44.00,44.00,50.00
1094120,SF_DR,62.00,60.00,54.00,58.00,58.00,66.00
1094132,SF_DR,50.00,46.00,42.00,48.00,40.00,52.00
1094146,SF_DI,70.00,44.00,56.00,66.00,54.00,60.00
1094141,SF_DS,58.00,56.00,16.00,42.00,46.00,48.00
1094139,SF_DI,48.00,42.00,18.00,52.00,36.00,44.00
1092416,SF_DC,60.00,46.00,62.00,56.00,54.00,52.00
1094140,SF_ER,62.00,60.00,48.00,60.00,66.00,64.00
1094119,SF_DR,62.00,38.00,38.00,38.00,34.00,44.00
1094098,SF_DR,72.00,58.00,54.00,64.00,56.00,70.00
1094107,SF_SR,34.00,46.00,36.00,44.00,42.00,54.00
1094226,SF_DR,56.00,38.00,40.00,36.00,42.00,54.00
1094161,SF_DS,62.00,64.00,58.00,40.00,48.00,54.00
1081916,SF_DI,50.00,46.00,30.00,52.00,38.00,36.00
1050372,SF_DI,56.00,42.00,30.00,48.00,36.00,46.00
1094160,SF_DI,64.00,58.00,46.00,62.00,60.00,60.00
1094149,SF_DC,62.00,54.00,60.00,58.00,54.00,54.00
1094162,SF_DI,68.00,62.00,58.00,62.00,54.00,60.00
1094145,SF_DS,60.00,54.00,34.00,52.00,50.00,42.00
1094150,SF_IR,44.00,38.00,42.00,50.00,40.00,46.00
1093878,SF_DS,56.00,58.00,54.00,54.00,46.00,48.00
1093827,SF_SI,52.00,64.00,30.00,60.00,40.00,58.00
930620,SF_DI,68.00,46.00,42.00,60.00,58.00,56.00
1094123,SF_SI,40.00,54.00,32.00,48.00,30.00,38.00
1094151,SF_DR,68.00,48.00,44.00,46.00,48.00,58.00
1087319,SF_DS,62.00,58.00,46.00,48.00,52.00,44.00
1094165,SF_DR,50.00,40.00,34.00,44.00,40.00,46.00
1094156,SF_DI,68.00,48.00,44.00,60.00,52.00,42.00
1094113,SF_DI,72.00,52.00,46.00,66.00,60.00,54.00
1112211,SF_DI,52.00,38.00,28.00,54.00,40.00,38.00
1094166,SF_DS,66.00,56.00,54.00,54.00,52.00,54.00
1094171,SF_DR,58.00,50.00,46.00,50.00,50.00,68.00
1094176,SF_DR,58.00,56.00,38.00,52.00,54.00,70.00
1094175,SF_DE,52.00,46.00,34.00,46.00,50.00,38.00
1093471,SF_DS,56.00,54.00,42.00,40.00,46.00,46.00
1094196,SF_DR,56.00,54.00,54.00,42.00,40.00,60.00
1094185,SF_DI,56.00,50.00,44.00,52.00,50.00,48.00
1094200,SF_DI,62.00,52.00,56.00,60.00,56.00,58.00
1094174,SF_SR,40.00,58.00,40.00,48.00,54.00,56.00
1094173,SF_DR,52.00,48.00,50.00,50.00,46.00,58.00
1094179,SF_IE,48.00,44.00,54.00,56.00,58.00,52.00
1094163,SF_DS,56.00,64.00,40.00,46.00,48.00,54.00
1090004,SF_DS,56.00,52.00,48.00,50.00,44.00,50.00
530847,SF_DC,72.00,46.00,48.00,48.00,48.00,44.00
1094280,SF_DR,62.00,56.00,50.00,60.00,60.00,64.00
1094191,SF_IE,58.00,54.00,62.00,64.00,70.00,58.00
1094184,SF_SE,62.00,68.00,40.00,54.00,64.00,62.00
1093506,SF_DS,62.00,56.00,36.00,50.00,48.00,52.00
1094189,SF_IR,50.00,52.00,48.00,58.00,54.00,72.00
1094188,SF_SR,38.00,40.00,38.00,38.00,38.00,40.00
1094195,SF_DR,56.00,42.00,48.00,46.00,48.00,58.00
1094193,SF_DE,66.00,40.00,36.00,36.00,66.00,46.00
1094198,SF_DI,66.00,58.00,54.00,68.00,62.00,50.00
1091969,SF_DI,60.00,52.00,40.00,64.00,52.00,46.00
1094205,SF_DS,50.00,48.00,42.00,46.00,24.00,38.00
1038371,SF_DS,58.00,50.00,16.00,38.00,46.00,28.00
1094203,SF_DS,56.00,50.00,38.00,40.00,36.00,48.00
1094222,SF_DR,60.00,52.00,48.00,58.00,52.00,62.00
1094229,SF_DE,62.00,50.00,50.00,50.00,58.00,58.00
1094216,SF_DI,60.00,46.00,42.00,54.00,42.00,50.00
1094194,SF_DR,58.00,52.00,38.00,48.00,38.00,56.00
1094218,SF_DR,66.00,48.00,56.00,44.00,46.00,60.00
1094197,SF_ER,52.00,48.00,50.00,52.00,54.00,56.00
1094121,SF_ER,58.00,60.00,60.00,60.00,62.00,70.00
1093211,SF_DI,66.00,56.00,44.00,64.00,58.00,56.00
1094207,SF_DR,50.00,24.00,24.00,30.00,12.00,46.00
1094201,SF_DI,66.00,52.00,56.00,64.00,62.00,60.00
1094208,SF_SE,48.00,52.00,50.00,44.00,52.00,30.00
1093336,SF_DR,62.00,50.00,40.00,30.00,32.00,54.00
1094169,SF_DI,68.00,50.00,34.00,54.00,38.00,54.00
1094186,SF_DI,58.00,52.00,50.00,60.00,48.00,54.00
1094237,SF_CR,56.00,54.00,58.00,56.00,56.00,60.00
1094187,SF_IR,56.00,56.00,38.00,58.00,50.00,60.00
947788,SF_DS,62.00,58.00,38.00,56.00,44.00,56.00
1094202,SF_DC,64.00,46.00,60.00,50.00,48.00,54.00
1094232,SF_DI,60.00,50.00,30.00,50.00,30.00,44.00
1094223,SF_DE,62.00,48.00,48.00,36.00,50.00,48.00
1089555,SF_CR,68.00,58.00,76.00,60.00,66.00,70.00
1094236,SF_DI,60.00,48.00,50.00,62.00,52.00,58.00
1094245,SF_DR,66.00,62.00,54.00,58.00,54.00,72.00
1094249,SF_IR,42.00,40.00,36.00,56.00,40.00,50.00
1094270,SF_CI,68.00,66.00,74.00,80.00,74.00,70.00
1094281,SF_DR,46.00,38.00,38.00,42.00,44.00,56.00
1091731,SF_DC,64.00,54.00,62.00,48.00,56.00,60.00
1094215,SF_CR,54.00,46.00,60.00,58.00,52.00,60.00
1094221,SF_ER,54.00,50.00,40.00,50.00,68.00,58.00
1091121,SF_DR,48.00,42.00,26.00,40.00,30.00,46.00
1094240,SF_SI,48.00,56.00,32.00,54.00,38.00,52.00
1094247,SF_DR,78.00,76.00,60.00,60.00,62.00,76.00
1094248,SF_DS,56.00,46.00,34.00,44.00,36.00,36.00
1094252,SF_DS,82.00,82.00,62.00,70.00,70.00,78.00
1094253,SF_DI,62.00,54.00,50.00,72.00,54.00,60.00
453635,SF_SI,44.00,52.00,30.00,50.00,36.00,40.00
1037640,SF_DS,58.00,62.00,30.00,38.00,36.00,36.00
1094254,SF_DI,72.00,58.00,60.00,66.00,56.00,60.00
1094242,SF_SI,54.00,60.00,38.00,66.00,56.00,58.00
1017394,SF_DS,64.00,64.00,52.00,60.00,52.00,60.00
1094264,SF_DI,60.00,58.00,44.00,60.00,56.00,56.00
1094267,SF_DS,48.00,50.00,40.00,38.00,32.00,18.00
1094274,SF_DR,66.00,58.00,50.00,44.00,52.00,70.00
1058810,SF_IE,54.00,54.00,32.00,62.00,60.00,38.00
1076082,SF_DR,60.00,50.00,52.00,32.00,46.00,58.00
1094294,SF_IE,46.00,48.00,22.00,48.00,50.00,40.00
1094277,SF_IR,62.00,54.00,56.00,70.00,62.00,68.00
1094301,SF_DS,54.00,48.00,44.00,46.00,36.00,44.00
1094295,SF_DS,60.00,54.00,44.00,52.00,52.00,48.00
1094298,SF_IR,42.00,42.00,40.00,46.00,44.00,48.00
1094305,SF_DR,58.00,48.00,36.00,44.00,42.00,50.00
1092578,SF_IE,50.00,62.00,62.00,64.00,64.00,58.00
1094306,SF_DC,70.00,48.00,54.00,46.00,44.00,46.00
1094296,SF_IE,62.00,54.00,60.00,66.00,68.00,52.00
1094300,SF_DR,58.00,54.00,44.00,56.00,40.00,60.00
1094291,SF_DI,54.00,52.00,28.00,54.00,28.00,46.00
1094288,SF_DI,52.00,42.00,44.00,58.00,48.00,44.00
1094310,SF_DC,60.00,52.00,62.00,56.00,50.00,56.00
1094272,SF_DI,68.00,50.00,56.00,66.00,54.00,44.00
1094286,SF_IE,56.00,52.00,54.00,58.00,58.00,54.00
917597,SF_DS,52.00,56.00,44.00,36.00,44.00,40.00
1094304,SF_DS,72.00,58.00,44.00,52.00,40.00,50.00
1094340,SF_IR,54.00,36.00,38.00,64.00,36.00,64.00
1026332,SF_DR,66.00,44.00,40.00,50.00,44.00,54.00
1094328,SF_ER,42.00,36.00,44.00,46.00,48.00,52.00
1094299,SF_DR,66.00,44.00,52.00,56.00,58.00,64.00
1094325,SF_ER,46.00,40.00,46.00,42.00,48.00,52.00
1030016,SF_SI,56.00,60.00,48.00,58.00,54.00,52.00
1094303,SF_DI,54.00,38.00,36.00,50.00,46.00,42.00
1094353,SF_DI,64.00,50.00,42.00,62.00,46.00,48.00
1094341,SF_IE,44.00,40.00,32.00,62.00,54.00,46.00
1094324,SF_DI,64.00,50.00,40.00,56.00,40.00,40.00
1094137,SF_DC,52.00,40.00,56.00,40.00,48.00,48.00
1094365,SF_DI,66.00,46.00,46.00,58.00,44.00,56.00
1094371,SF_DR,60.00,52.00,32.00,50.00,50.00,58.00
1094343,SF_IR,38.00,56.00,54.00,60.00,54.00,58.00
1094320,SF_DR,62.00,36.00,38.00,44.00,36.00,54.00
1094315,SF_DC,68.00,40.00,58.00,54.00,48.00,54.00
1094338,SF_DR,60.00,54.00,48.00,50.00,50.00,62.00
794821,SF_DI,60.00,56.00,50.00,64.00,52.00,50.00
1094357,SF_DI,62.00,52.00,46.00,58.00,44.00,54.00
1094345,SF_DR,52.00,48.00,50.00,50.00,46.00,54.00
1094354,SF_DI,78.00,50.00,36.00,56.00,48.00,36.00
1094347,SF_DI,70.00,48.00,50.00,56.00,50.00,44.00
1094348,SF_DE,62.00,62.00,46.00,62.00,62.00,62.00
1094386,SF_DR,70.00,44.00,56.00,58.00,54.00,60.00
1094367,SF_DS,66.00,64.00,46.00,50.00,38.00,42.00
1094359,SF_IR,44.00,50.00,34.00,52.00,42.00,64.00
1094366,SF_IR,54.00,50.00,48.00,66.00,50.00,58.00
1094350,SF_IR,56.00,58.00,48.00,60.00,44.00,74.00
1094283,SF_DR,58.00,44.00,36.00,34.00,40.00,46.00
1094332,SF_DR,64.00,52.00,42.00,52.00,44.00,60.00
1094373,SF_DI,70.00,50.00,48.00,60.00,56.00,56.00
796801,SF_DR,50.00,36.00,46.00,40.00,36.00,60.00
1094364,SF_DR,44.00,42.00,34.00,44.00,38.00,56.00
1094358,SF_IR,64.00,64.00,58.00,68.00,64.00,70.00
628750,SF_IR,44.00,40.00,54.00,70.00,52.00,56.00
1080342,SF_DR,54.00,40.00,32.00,40.00,18.00,48.00
1094368,SF_DS,64.00,62.00,38.00,50.00,42.00,56.00
1030807,SF_DE,64.00,46.00,42.00,50.00,54.00,52.00
1094389,SF_DE,64.00,56.00,46.00,48.00,60.00,54.00
1094376,SF_IR,54.00,56.00,46.00,58.00,54.00,60.00
1094383,SF_DI,54.00,52.00,28.00,58.00,38.00,48.00
1094322,SF_DI,56.00,48.00,38.00,56.00,50.00,56.00
1094382,SF_DE,54.00,50.00,42.00,52.00,54.00,42.00
1094397,SF_IR,48.00,36.00,38.00,54.00,46.00,50.00
1094398,SF_DS,70.00,62.00,42.00,48.00,52.00,56.00
1094369,SF_DS,56.00,50.00,24.00,40.00,18.00,40.00
1094409,SF_CR,68.00,74.00,76.00,60.00,62.00,76.00
1094402,SF_DS,56.00,48.00,30.00,44.00,40.00,42.00
1094355,SF_DR,50.00,40.00,24.00,40.00,32.00,52.00
1094388,SF_DS,60.00,52.00,50.00,42.00,38.00,34.00
1094377,SF_DI,66.00,52.00,46.00,66.00,52.00,64.00
1094393,SF_IR,58.00,56.00,52.00,60.00,56.00,66.00
1094404,SF_DR,60.00,46.00,46.00,48.00,54.00,58.00
608344,SF_DS,60.00,58.00,38.00,48.00,40.00,56.00
1094431,SF_DE,66.00,60.00,54.00,64.00,68.00,56.00
1094426,SF_ER,40.00,52.00,48.00,52.00,58.00,60.00
1094430,SF_IE,46.00,40.00,32.00,48.00,50.00,42.00
1094427,SF_IE,44.00,38.00,32.00,60.00,64.00,32.00
1094436,SF_IE,52.00,38.00,42.00,60.00,56.00,40.00
1094408,SF_DS,60.00,62.00,54.00,54.00,48.00,54.00
1094418,SF_DI,60.00,58.00,42.00,68.00,48.00,54.00
722845,SF_DR,72.00,58.00,52.00,58.00,52.00,62.00
1094432,SF_DI,58.00,44.00,36.00,62.00,48.00,40.00
1094425,SF_DR,44.00,40.00,26.00,28.00,32.00,42.00
1094441,SF_DI,56.00,44.00,38.00,52.00,50.00,50.00
1094421,SF_DI,66.00,58.00,50.00,66.00,58.00,52.00
1094414,SF_DR,62.00,52.00,52.00,52.00,48.00,60.00
1094437,SF_SC,52.00,56.00,52.00,38.00,38.00,48.00
1094455,SF_DS,64.00,60.00,54.00,58.00,56.00,50.00
1094438,SF_DR,64.00,52.00,44.00,60.00,54.00,62.00
1094387,SF_DI,62.00,50.00,44.00,56.00,46.00,50.00
1038993,SF_DE,58.00,54.00,34.00,58.00,58.00,58.00
1094413,SF_IR,40.00,42.00,28.00,50.00,40.00,58.00
1094451,SF_SR,44.00,50.00,34.00,28.00,26.00,52.00
1094417,SF_DR,56.00,46.00,28.00,44.00,46.00,50.00
1094443,SF_DI,68.00,48.00,24.00,58.00,48.00,48.00
1094420,SF_SI,46.00,52.00,38.00,48.00,44.00,44.00
1094440,SF_DI,58.00,56.00,46.00,62.00,54.00,54.00
547505,SF_DC,62.00,44.00,46.00,40.00,38.00,42.00
1094428,SF_DI,56.00,54.00,46.00,58.00,52.00,48.00
1094410,SF_DS,48.00,58.00,44.00,40.00,42.00,44.00
763622,SF_DI,64.00,46.00,44.00,46.00,40.00,40.00
1094422,SF_IR,48.00,44.00,52.00,56.00,44.00,56.00
1094394,SF_DI,60.00,44.00,42.00,70.00,46.00,56.00
586888,SF_IE,50.00,50.00,38.00,64.00,52.00,46.00
1094448,SF_DR,52.00,36.00,34.00,44.00,40.00,46.00
1094457,SF_DI,52.00,46.00,38.00,50.00,44.00,34.00
1094456,SF_DI,56.00,54.00,48.00,68.00,52.00,52.00
1094458,SF_DR,44.00,38.00,42.00,38.00,34.00,46.00
1094469,SF_DI,60.00,48.00,42.00,58.00,52.00,44.00
1094479,SF_DS,66.00,68.00,48.00,64.00,50.00,62.00
1088436,SF_DS,54.00,56.00,26.00,52.00,28.00,44.00
1094460,SF_SC,54.00,58.00,56.00,46.00,42.00,56.00
1090033,SF_DC,64.00,52.00,66.00,48.00,62.00,58.00
1094463,SF_DR,72.00,60.00,46.00,58.00,56.00,68.00
1094466,SF_DI,62.00,54.00,46.00,56.00,44.00,52.00
1094502,SF_DR,52.00,46.00,38.00,32.00,26.00,48.00
1094434,SF_DR,64.00,58.00,56.00,58.00,52.00,60.00
1094447,SF_DI,62.00,42.00,54.00,56.00,46.00,54.00
1094391,SF_DE,70.00,52.00,32.00,38.00,56.00,48.00
1094450,SF_CR,56.00,52.00,60.00,46.00,52.00,62.00
1094506,SF_DR,74.00,56.00,54.00,58.00,56.00,64.00
1094476,SF_SI,44.00,50.00,32.00,58.00,46.00,46.00
887933,SF_DR,72.00,56.00,50.00,50.00,56.00,72.00
1093756,SF_DR,60.00,52.00,34.00,56.00,48.00,58.00
1094501,SF_DE,66.00,56.00,42.00,56.00,64.00,64.00
1094494,SF_DI,60.00,50.00,50.00,56.00,48.00,54.00
1094493,SF_DE,60.00,42.00,52.00,46.00,58.00,54.00
1094519,SF_DS,66.00,70.00,48.00,62.00,54.00,58.00
1094498,SF_DI,62.00,48.00,42.00,56.00,48.00,46.00
1094433,SF_DI,50.00,44.00,44.00,48.00,34.00,46.00
1094508,SF_DR,56.00,48.00,34.00,38.00,44.00,50.00
1094484,SF_DI,62.00,38.00,42.00,56.00,40.00,48.00
1094492,SF_IR,60.00,52.00,52.00,64.00,48.00,62.00
1094475,SF_DI,58.00,48.00,26.00,50.00,46.00,42.00
1094520,SF_DR,56.00,48.00,32.00,52.00,40.00,54.00
1094521,SF_CR,38.00,48.00,56.00,46.00,40.00,58.00
1094526,SF_DI,62.00,38.00,36.00,60.00,34.00,50.00
1094487,SF_DI,66.00,50.00,38.00,56.00,46.00,40.00
1094488,SF_IR,44.00,44.00,40.00,48.00,36.00,64.00
1094510,SF_DS,70.00,58.00,44.00,56.00,48.00,42.00
1094507,SF_SR,64.00,70.00,58.00,56.00,64.00,68.00
1094527,SF_DR,52.00,38.00,36.00,44.00,40.00,46.00
1094500,SF_DS,66.00,66.00,48.00,50.00,58.00,62.00
1094514,SF_DS,68.00,60.00,50.00,52.00,50.00,46.00
890573,SF_CE,56.00,52.00,62.00,60.00,68.00,56.00
1094533,SF_ER,48.00,54.00,44.00,46.00,54.00,64.00
1094547,SF_DE,64.00,50.00,40.00,50.00,60.00,50.00
1094524,SF_IR,60.00,56.00,62.00,64.00,58.00,66.00
1094403,SF_DE,62.00,46.00,40.00,50.00,56.00,44.00
1094543,SF_DI,64.00,60.00,44.00,70.00,62.00,60.00
760231,SF_DR,62.00,54.00,46.00,54.00,56.00,64.00
889152,SF_DI,78.00,58.00,42.00,58.00,44.00,58.00
1094542,SF_DI,50.00,48.00,32.00,54.00,36.00,38.00
1094485,SF_DI,56.00,56.00,54.00,58.00,44.00,48.00
1043123,SF_DS,64.00,72.00,52.00,56.00,56.00,48.00
1094546,SF_DE,62.00,42.00,52.00,52.00,54.00,46.00
1089997,SF_DR,64.00,58.00,56.00,54.00,52.00,60.00
1094509,SF_SI,56.00,58.00,42.00,60.00,36.00,50.00
1094551,SF_DS,60.00,60.00,46.00,44.00,44.00,50.00
1093646,SF_DE,64.00,46.00,54.00,64.00,66.00,64.00
1094555,SF_DS,68.00,60.00,52.00,58.00,58.00,56.00
1094473,SF_DI,60.00,48.00,34.00,62.00,46.00,44.00
1094529,SF_DI,60.00,44.00,46.00,64.00,46.00,38.00
1094575,SF_DE,76.00,46.00,60.00,58.00,62.00,62.00
1094550,SF_DE,58.00,54.00,50.00,48.00,64.00,56.00
1094558,SF_IR,46.00,46.00,50.00,58.00,44.00,54.00
1094552,SF_DR,64.00,54.00,44.00,40.00,34.00,56.00
1094530,SF_IR,50.00,50.00,40.00,56.00,52.00,54.00
1094540,SF_IE,54.00,52.00,44.00,66.00,60.00,52.00
1094525,SF_IR,50.00,48.00,38.00,58.00,52.00,62.00
1094566,SF_DI,62.00,54.00,38.00,56.00,46.00,50.00
1094497,SF_DS,62.00,58.00,36.00,56.00,54.00,38.00
1094578,SF_CR,58.00,46.00,62.00,56.00,58.00,60.00
1094587,SF_DR,62.00,52.00,34.00,46.00,46.00,54.00
1094562,SF_DI,60.00,60.00,54.00,60.00,54.00,54.00
1094567,SF_DR,58.00,48.00,42.00,50.00,50.00,54.00
1094586,SF_DI,40.00,32.00,32.00,44.00,38.00,24.00
918550,SF_DR,56.00,40.00,28.00,52.00,32.00,54.00
1094528,SF_IR,52.00,50.00,38.00,58.00,46.00,60.00
1028251,SF_DI,66.00,48.00,48.00,54.00,52.00,46.00
1094554,SF_DI,64.00,48.00,38.00,54.00,48.00,52.00
1094584,SF_DI,54.00,50.00,42.00,58.00,52.00,44.00
1094582,SF_DS,58.00,48.00,46.00,36.00,32.00,42.00
1094573,SF_DS,62.00,64.00,36.00,54.00,54.00,60.00
1094535,SF_DI,62.00,36.00,36.00,66.00,52.00,42.00
1094599,SF_DS,58.00,60.00,56.00,52.00,50.00,56.00
1094549,SF_DE,48.00,36.00,22.00,34.00,42.00,26.00
842748,SF_SC,48.00,52.00,50.00,42.00,38.00,50.00
1094504,SF_SR,46.00,52.00,30.00,48.00,42.00,66.00
1038774,SF_DS,58.00,60.00,56.00,46.00,52.00,56.00
1094606,SF_DI,62.00,48.00,36.00,68.00,60.00,44.00
1094610,SF_DS,54.00,50.00,46.00,44.00,46.00,34.00
1094633,SF_CI,58.00,52.00,60.00,62.00,56.00,58.00
1094636,SF_IR,54.00,54.00,40.00,68.00,54.00,58.00
1094592,SF_DR,60.00,54.00,40.00,36.00,50.00,56.00
1094616,SF_IR,56.00,50.00,58.00,62.00,48.00,70.00
1094581,SF_DI,64.00,46.00,46.00,58.00,40.00,50.00
1094635,SF_DE,72.00,56.00,60.00,60.00,70.00,66.00
1094601,SF_CR,60.00,64.00,66.00,50.00,50.00,64.00
1094154,SF_DR,72.00,50.00,52.00,42.00,52.00,58.00
1094596,SF_DI,64.00,62.00,46.00,70.00,48.00,54.00
1094634,SF_DR,54.00,42.00,40.00,42.00,44.00,56.00
1094609,SF_DS,60.00,58.00,18.00,52.00,42.00,56.00
1094650,SF_CR,52.00,58.00,60.00,54.00,58.00,60.00
1094605,SF_DR,52.00,38.00,42.00,42.00,46.00,50.00
1094632,SF_SC,40.00,48.00,48.00,46.00,28.00,26.00
1094620,SF_DS,54.00,44.00,32.00,28.00,36.00,40.00
1094512,SF_DI,56.00,46.00,40.00,54.00,46.00,50.00
1015231,SF_DS,58.00,56.00,20.00,34.00,34.00,42.00
1094619,SF_DI,52.00,40.00,30.00,42.00,32.00,36.00
919548,SF_IE,58.00,54.00,52.00,70.00,64.00,62.00
1094639,SF_DE,66.00,36.00,42.00,46.00,46.00,42.00
1094637,SF_DR,64.00,50.00,38.00,54.00,52.00,56.00
1094629,SF_DR,64.00,50.00,42.00,48.00,46.00,60.00
1094649,SF_DI,68.00,60.00,40.00,64.00,54.00,46.00
1094670,SF_DI,52.00,44.00,32.00,64.00,46.00,26.00
1094663,SF_DS,74.00,56.00,52.00,54.00,50.00,50.00
1094646,SF_SI,58.00,60.00,52.00,68.00,50.00,54.00
887614,SF_DR,54.00,36.00,44.00,52.00,50.00,56.00
1094648,SF_IR,52.00,54.00,42.00,60.00,46.00,62.00
1094661,SF_DR,48.00,44.00,38.00,34.00,42.00,56.00
1094614,SF_DR,72.00,42.00,42.00,52.00,54.00,64.00
1094656,SF_DS,62.00,58.00,36.00,44.00,56.00,56.00
1094638,SF_IE,58.00,48.00,54.00,60.00,66.00,56.00
1094626,SF_CR,54.00,54.00,60.00,58.00,52.00,68.00
1094815,SF_SR,54.00,70.00,58.00,56.00,50.00,62.00
1094692,SF_SE,52.00,60.00,50.00,40.00,54.00,52.00
1094665,SF_SE,46.00,54.00,38.00,46.00,48.00,34.00
1094660,SF_DI,66.00,52.00,38.00,64.00,54.00,42.00
1094613,SF_IE,54.00,44.00,38.00,62.00,58.00,46.00
1094672,SF_SI,54.00,58.00,40.00,56.00,50.00,50.00
1094048,SF_CR,56.00,56.00,64.00,52.00,48.00,58.00
655967,SF_IE,48.00,38.00,40.00,52.00,54.00,32.00
1094655,SF_DI,60.00,50.00,48.00,62.00,50.00,58.00
1094680,SF_DS,62.00,60.00,28.00,40.00,44.00,58.00
1094666,SF_DR,60.00,50.00,40.00,46.00,50.00,58.00
1094681,SF_DC,60.00,52.00,56.00,52.00,50.00,52.00
1094696,SF_DS,56.00,56.00,50.00,50.00,54.00,44.00
1094708,SF_DI,66.00,44.00,34.00,48.00,44.00,42.00
1112705,SF_DI,56.00,38.00,36.00,48.00,34.00,26.00
1112667,SF_SR,46.00,50.00,48.00,48.00,40.00,52.00
1112672,SF_SI,42.00,48.00,18.00,46.00,42.00,36.00
1094713,SF_DS,60.00,56.00,34.00,26.00,30.00,42.00
1094689,SF_DI,68.00,52.00,42.00,58.00,52.00,50.00
1094676,SF_DE,44.00,38.00,32.00,40.00,46.00,42.00
